"
                            Will appear as a payment option only for customers who have at least one active billing agreement.
                        ","
                            少なくとも1つの有効な支払い契約をお持ちの顧客にのみ支払いオプションは表示されます。
                        "
"
                        <a href=""http://www.magentocommerce.com/paypal"">Start accepting payments via PayPal!</a>
                    ","
                        <a href=""http://www.magentocommerce.com/paypal"">PayPalを通しての支払いの受付開始</a>
                    "
"
                        <strong style=""color:red"">Warning!</strong> By default this feature restricts all categories.
                    ","

<strong style = "" color：red "">警告！</strong>デフォルトでは、この機能はすべてのカテゴリを制限します。
                    "
"
                        <strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).
                    ","
                        <strong style=""color:red"">警告！</strong>ストアコードをURLに使う場合にサードパーティサービス（PayPal等）にてストアコードのないURLが指定された場合、システムが正常に作動しないことがあります。
Auto-redirect to Base URL"""
"
                        Base currency is used for all online payment transactions. The base currency scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").
                    ","
                        ベース通貨はすべてのオンライントランザクションで使用されます。ベース通貨スコープはカタログ価格スコープにて定義されています(""Catalog"" > ""Price"" > ""Catalog Price Scope"")。
                    "
"
                        Defines the default product price
                    ","

デフォルトの製品価格を定義します。
                    "
"
                        If you select and save the rule you will be able to generate multiple coupon codes.
                    ","
                        ルールを選択して保存すると、複数のクーポンコードを生成することができます
                    "
"
                        Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.
                    ","
                        マーチャントは支払い契約機能を有効化するためにPayPalに申し込みする必要があります。PayPalがあなたのマーチャントアカウントの支払い契約が有効化されたことを確認するまでこのオプションを有効化しないでください。
                    "
"
                        Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.
                    ","
                         文字(a-z あるいは A-Z) あるいは数字 (0-9) のみこのフィールドでは使用してください。 スペースや他の文字種は使用できません。<br />同じような見た目の文字 (例. ""i"", ""l"", ""1"")の使用は顧客に正しく認識してもらえない可能性があります
                    "
"
                        Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.
                    ","
                        セミコロン (;) は値を区切った。<br/>空の最初のオプションのためにセミコロンを先頭にいれてください。<br/>オープンテキストのために空白にしてください。
                    "
"
                        This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />
                        Email template chosen based on theme fallback when ""Default"" option is selected.
                    ","
                        アカウントが確認された後にこのEメールがデフォルトのようこそメールの代わりに送られます。 <br /><br />
                        ""Default""オプションが選ばれた時、テーマ代替に基づくEメールテンプレートが選ばれます。
                    "
"
                        This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />
                        Email template chosen based on theme fallback when ""Default"" option is selected.
                    ","
                        もし顧客がパスワードなしで作成されると、このEメールはデフォルトようこそメールが代わりに送られます。 <br /><br />
                        ""Default""オプションが選ばれた時、テーマ代替に基づくEメールテンプレートが選ばれます。
                    "
"
                        Usage limit enforced for logged in customers only.
                    ","
                        使用可能数はログインしている顧客にのみ適用されます。
                    "
"
                    <a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                                            <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                            from PayPal Credit®;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                            Use PayPal’s free banner ads that let you advertise PayPal Credit®; financing as a payment option when your customers check out with PayPal.
                                            The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                            or more. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                ","
                    <a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">ファイナンシングをなぜ宣伝するのか？</a><br/>
                                            <strong>ファイナンシングを宣伝すると、御社の取引が加速します。</strong><br/>PayPalはPayPalクレジット®;からのファイナンシングによって潜在的顧客を購買者に変えることができます。追加料金なしで、御社の顧客は支払のタイミングを遅らせることが出来ます。
                                            PayPalの無料バナー広告を使用すると、
お客様がPayPalでチェックアウトする際に、支払いオプションとしてPayPal Credit®;ファイナンシングを宣伝することができます。
                                            PayPal広告プログラムによって顧客の追加購入が促され、顧客の購入量を15％以上増加させることが示されています。
                                            <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">詳細をご覧ください</a>。
                "
"
                    <a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                                <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                from PayPal Credit®;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                Use PayPal’s free banner ads that let you advertise PayPal Credit®; financing as a payment option when your customers check out with PayPal.
                                The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                or more. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                ","
                    <a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">ファイナンシングをなぜ宣伝するのか？</a><br/>
                                            <strong>ファイナンシングを宣伝すると、御社の取引が加速します。</strong><br/>PayPalはPayPalクレジット®;からのファイナンシングによって潜在的顧客を購買者に変えることができます。追加料金なしで、御社の顧客は支払のタイミングを遅らせることが出来ます。
                                            PayPalの無料バナー広告を使用すると、
お客様がPayPalでチェックアウトする際に、支払いオプションとしてPayPal Credit®;ファイナンシングを宣伝することができます。
                                            PayPal広告プログラムによって顧客の追加購入が促され、顧客の購入量を15％以上増加させることが示されています。
                                            <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">詳細をご覧ください</a>。
                "
"
                    <a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                            <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                            from PayPal Credit®;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                            Use PayPal’s free banner ads that let you advertise PayPal Credit®; financing as a payment option when your customers check out with PayPal.
                            The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                            or more. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                ","
                    <a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">ファイナンシングをなぜ宣伝するのか？</a><br/>
                                            <strong>ファイナンシングを宣伝すると、御社の取引が加速します。</strong><br/>PayPalはPayPalクレジット®;からのファイナンシングによって潜在的顧客を購買者に変えることができます。加料金なしで、御社の顧客は支払のタイミングを遅らせることが出来ます。
                                            PayPalの無料バナー広告を使用すると、
お客様がPayPalでチェックアウトする際に、支払いオプションとしてPayPal Credit®;ファイナンシングを宣伝することができます。
                                            PayPal広告プログラムによって顧客の追加購入が促され、顧客の購入量を15％以上増加させることが示されています。
                                            <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">詳細をご覧ください</a>。
                "
"
                    <a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                        <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                        from PayPal Credit®;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                        Use PayPal’s free banner ads that let you advertise PayPal Credit®; financing as a payment option when your customers check out with PayPal.
                        The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                        or more. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                ","
                    <a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">ファイナンシングをなぜ宣伝するのか？</a><br/>
                                            <strong>ファイナンシングを宣伝すると、御社の取引が加速します。</strong><br/>PayPalはPayPalクレジット®;からのファイナンシングによって潜在的顧客を購買者に変えることができます。加料金なしで、御社の顧客は支払のタイミングを遅らせることが出来ます。
                                            PayPalの無料バナー広告を使用すると、
お客様がPayPalでチェックアウトする際に、支払いオプションとしてPayPal Credit®;ファイナンシングを宣伝することができます。
                                            PayPal広告プログラムによって顧客の追加購入が促され、顧客の購入量を15％以上増加させることが示されています。
                                            <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">詳細をご覧ください</a>。
                "
"
                    See PayPal Feature Support details and list of supported regions
                    <a href=""https://developer.paypal.com/docs/classic/express-checkout/in-context/"" target=""_blank"">here</a>.
                ","
                    PayPal機能のサポートの詳細とサポートされている地域の一覧をご覧ください：
                    <a href=""https://developer.paypal.com/docs/classic/express-checkout/in-context/"" target=""_blank"">一覧</a>。
                "
"
                    Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.
                ","
                    アメリカンエクスプレスカードをサポートするには追加の合意が必須です。 ここで <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>ご確認ください。
                "
" "," "
"    All Store Views","    全てのストアビュー"
" (free "," (無料 "
" (no data)"," (データがありません)"
" Copy",コピー
" Example: "," 正しい郵便番号の例: "
" Transaction ID: ""%1""","トランザクションID: ""%1"""
" [deleted]"," [削除済]"
" for more information or "," いただくか、もしくは右のアドレスに "
" if you are not redirected automatically.",自動的にリダイレクトされない場合。
" is not available. You still can process offline actions."," はできません。オフラインでの作業は処理することができます。"
" is required."," は必須です。"
" item"," 商品"
" items"," 商品"
" of "," の "
" to learn more."," 詳細は。"
" to redeem it."," それを償還するために。"
" total)."," 合計)."
" unread)"," 未読)"
"""%1"" coupon code is not valid.","""%1""クーポンコードは有効ではありません"
"""%1"" section source is not supported","""%1""セクションソースがサポートされていません"
"""Cap Reward Points Balance"" should be either a positive number or left empty.","""キャップポイント残高"" は正の数または空のままにする必要があります。"
"""Email"" is not a valid email address.","""Eメール""は有効なeメールアドレスではありません。"
"""Minimum Reward Points Balance"" should be either a positive number or left empty.","""最低ポイント残高""は正数または空白のいずれかでなければなりません。"
"""Minimum Reward Points Balance"" should be less or equal to ""Cap Reward Points Balance"".","""ポイント最小残高"" は ""ポイント上限残高"" 以下でなければなりません。"
"%1 already exist.",%1は既に存在します。
"%1 already exists.","%1は既に存在します。"""
"%1 doesn't extend \Magento\Framework\Data\Form","%1 は \Magento\Framework\Data\Form を拡張しません"
"%1 doesn't extends \Magento\Framework\Search\Dynamic\Algorithm\AlgorithmInterface","%1 は \Magento\Framework\Search\Dynamic\Algorithm\AlgorithmInterface は拡張できません"
"%1 doesn't implement ThemeInterface","%1 は ThemeInterface　を実装していません”
%1 email(s) were sent."""
"%1 doesn't implement \Magento\Framework\DB\MapperInterface","%1 は \Magento\Framework\DB\MapperInterface を実装しません"
"%1 doesn't implement \Magento\Framework\DB\QueryInterface","%1 は implement \Magento\Framework\DB\QueryInterface を実装しません"
"%1 is required parameter.","%1 は必須パラメータです。"
"%1 isn't allowed","%1 は許可されていません"
"%1 should be an iterator","%1 はイテレータでなくてはなりません"
"%1 was not found in algorithms","%1 はアルゴリズムに見つかりません"
"%fieldName is a required field.",%fieldNameは必須フィールドです。
"%store_name : New Return # %increment_id","%store_name : 新しい戻り値 # %increment_id"
"%store_name: New Return # %increment_id","%store_name: 新しい戻り値 # %increment_id"
"%store_name: Return # %increment_id update","%store_name: 戻り値 # %increment_id 更新"
','
"'%1' is not a directory.","'%1' はディレクトリではありません。"
"'%1' is not readable file.","'%1' のファイルは読み込み不可能です。"
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.",'%value%'はDNSホストネームのようですがTLDが既知のリストにマッチしません
"1 column modified",1カラム変更
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML
                    Output cache.
                ","設定されていなければデフォルトで86400。 すぐに更新するには、ブロックHTML出力キャッシュをクリアしてください。
                "
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.",設定されていない場合86400がデフォルトです。今すぐ更新するには、ブロックHTMLアウトプットキャッシュをクリアしてください。
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">領収書を印刷</a>"
"A consumer with ID %1 does not exist","ID %1の顧客は存在しません"
"A custom attribute is specified without an attribute code.",カスタム属性は、属性コードなしで指定されます。
"A customer website ID must be specified when using the website scope.",ウェブサイトスコープを使用する時、顧客ウェブサイトIDは指定されなければなりません。
"A customer with the same email already exists in an associated website.",顧客と同じE-メールがすでに関連するウェブサイトに存在します。
"A joint field with this alias (%1) is already declared.","このエイリアス (%1) の結合フィールドは常に宣言されています"
"A payment method is not defined.",支払方法が定義されていません。
"About Us",会社概要
"Access denied",アクセス禁止
"Account Dashboard",アカウントダッシュボード
"Account already active",アカウントはすでにアクティブです。
"Active update can not be deleted",アクティブな更新は削除できません
"Add Banner",バナー追加
"Add Block Names to Hints",ブロック名をヒントに追加
"Add gift options",ギフトオプションの追加
"Add gift options for Individual Items",個別の商品にギフトオプションを追加する
"Address is empty.",住所は空です。
"Admin session lifetime must be greater than or equal to 60 seconds",管理セッションの有効期間は60秒以上でなければなりません
"Admin session lifetime must be less than or equal to 31536000 seconds (one year)",管理セッションの有効期間は31536000秒（1年間）以下でなければなりません
"All ","すべて "
"All Empty Layout Pages",",全ての空レイアウトページ"
"All processes should be complete",すべてのプロセスが完了している必要があります
"Allow Dynamic Media URLs in Products and Categories",動的なメディアURLを商品とカテゴリに許可する
"Allowed file types: ico, png, gif, jpg, jpeg, apng, svg. Not all browsers support all these formats!",許可されているファイルの種類：ico、png、gif、jpg、jpeg、apng、svg。これらのフォーマットはすべてのブラウザでサポートされているわけではありません。
"Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in the width/height fields below.",許可されるファイルの種類：jpg、jpeg、gif、png。高解像度ディスプレイ用のロゴを最適化するには、通常の3倍の画像をアップロードし、次に下記の幅/高さのフィールドに1xの寸法を指定します。
"Allowed file types: png"""," gif"
"Allowed file types: png, gif, jpg, jpeg, svg.","許可されるファイルの種類: png, gif, jpg, jpeg, svg."
"Allowed file types: JPG, GIF, PNG.","許可されるファイルの種類: JPG, GIF, PNG."
"An amount of %1 will be captured after being approved at the payment gateway.",決済ゲートウェイにて認証された後に%1の数量がキャプチャーされます
"An array expected: %1","期待される配列: %1"
"An attribute code must not be more than %1 characters.",属性コードは%1文字以上ではなりません。
"An attribute group named ""/name/"" already exists"".","属性グループ名 ""/name/"" は既に存在します""。"
"An attribute set named ""%1"" already exists."," ""%1"" という名の属性セットは既に存在します"
"An authentication error occurred.",認証エラーが発生しました。
"Any Banner Type",すべてのバナー種別
"Apply discount on price including tax is calculated based on store tax if ""Apply Tax after Discount"" is selected.","もし""ディスカウント後に税を適用""が選択されるとストア税に基づいて計算された税が価格にディスカウントが適用されます"
"Are you sure ?",本当によろしいですか？
"Are you sure you wan't to delete a ""${ $.$data.title }"" record?","本当に ""${ $.$data.title }"" レコードを削除しますか？"
"Are you sure you wan't to delete a ${ $.$data.title } record?","本当に ${ $.$data.title } レコードを削除しますか？"
"Are you sure you wan't to delete selected items?",本当に選択したアイテムを削除しますか？
"Are you sure you want to delete these banners?",これらのバナーを削除してもよろしいですか？
"Area code is already set",郵便番号は既にセットされております
"Area code is not set",郵便番号はセットされていません
"Area code not set: Area code must be set before starting a session.",郵便番号がセットされていません:郵便番号はセッションが始まる前に設定されてなければなりません
"Area is already set",地域は既に設定してあります
"Argument type duplication in class %1 in %2%3%4",クラス%1の%2%3%4変数タイプの複製
"Array root keys must not be numeric.",配列ルートキーは数字であってはいけません
"Assign to Another Campaign",別のキャンペーンに割り当てる
"Assign to Existing Campaign",既存のキャンペーンに割り当てる
"Associative and numeric keys must not be mixed at one level.",アソシエイティブと数字キーは１つのレベルで混ぜてはいけません。
"Associative key must not be the same as its parent associative key.",アソシエイティブキーは親のアソシエイティブキーと同じであってはいけません。
"Attempt to add an invalid object",不正なオブジェクトを追加しようとしています
"Attribute ""%1"" is required.","属性 ""%1"" は必須です。"
"Attribute ""%1"" not found in attribute set %2.","属性 ""%1"" は属性セット%2にはみつかりません"
"Attribute ""%attribute_code"" has invalid value. %details","属性 ""%attribute_code""の値が無効です。 %details"
"Attribute %1 does not contain option with Id %2",属性%1はId%2のオプションを含みません
"Attribute %1 doesn't have any option",属性%1にはオプションがありません
"Attribute %1 doesn't work with options","属性 %1 はオプションと機能しません"
"Attribute group does not belong to attribute set",属性グループは属性セットに属しません
"Attribute group does not belong to provided attribute set",属性グループは提供された属性セットに属しません
"Attribute group that contains system attributes can not be deleted",システム属性を含む属性グループは削除できませんでした。
"Attribute set name is empty.",属性のセット名が空です
"Attribute set not found: %1","属性セットがみつかりません: %1"
"Attribute with attributeCode ""%1"" does not exist.","属性コード""%1""の属性は存在しません"
"Attribute with id ""%1"" does not exist.","id ""%1""の属性は存在しません "
"AttributeSet with id ""%1"" does not exist.","id ""%1""の属性セットは存在しません"
"Authentication error occurred.",権限エラーが発生しました。
"Authorized amount of %1.",オーソリ金額は %1 です。
"Authorized amount of %1. Order is suspended as its authorizing amount %1 is suspected to be fraudulent.","オーソリ金額は %1 です。オーソリ金額は %1 が不正であると思われるため、注文は保留されます。"
"Backend model is not specified for %1",%1にバックエンドモデルが指定されていません
"Backup ID: ","バックエンド ID: "
"Backup options",バックアップオプション
"Backups directory is not writeable",バックアップディレクトリは書き込み可能ではありません
"Bad root directory",無効なルートディレクトリ
Banner,バナー
"Banner Block Template",バナーブロックテンプレート
"Banner Default Content for All Store Views",全てのストアビューの標準バナーコンテンツ
"Banner Information",バナー情報
"Banner Inline Template",バナーインラインテンプレート
"Banner Name",バナー名
"Banner Properties",バナープロパティ
"Banner Rotator",バナーローテーション
"Banner Type",バナータイプ
Banners,バナー
"Banners to Display",表示するバナー
"Base Secure URL",セキュアベースURL
"Base Unsecure URL",ベースURL
"Belongs to ","属する "
"Billing Address: ",購入者住所:
"Billing Agreement # ","支払契約 # "
"Block %1 throws exception and cannot be rendered.","ブロック %1 例外を出しますし描写できません。"
"Bookmark with id ""%1"" does not exist.","id ""%1""のブックマークは存在しません"
"Break bulk economy",バルクエコノミーを小分けする
"Broken parent-child relation: the '%1' is not in the nested set of '%2'.","壊れた親子関係: '%1' は '%2'のネストしたセットに入っていません。"
"Broken parent-child relation: the '%1' is supposed to have '%2' as parent.","壊れた親子関係:'%1' は'%2'を親とするはずです。"
"Bucket does not exist",バケットは存在しません
"Bundle product could not contain another composite product",バンドル商品は別のコンポジット商品を含むことが出来ません。
"Buy %1 for: ","%1を購入: "
"CC type field should be provided",CCタイプフィールドを提供する必要があります
"CMS Block with id ""%1"" does not exist.","id ""%1"" のCMSブロックは存在しません。"
"CMS Node with id ""%1"" does not exist.","ID ""%1""のCMSノードは存在しません。"
"CMS Page with id ""%1"" does not exist.","id ""%1"" のCMSページは存在しません。"
"Cache Description",Cache説明
"Cache types: %1 ","キャッシュの種類：%1 "
"Campaign/Promo Name",キャンペーン/プロモーション名
"Can not create attribute set based on non product attribute set.",商品属性セットでないものに基づく属性セットは作成できません。
"Can not create attribute set based on not existing attribute set",存在しない商品属性セットに基づく属性セットは作成できません。
"Can not find product link with id ""%1""","ID ""%1"" のプロダクトリンクは見つかりません。"
"Can not save empty config",空の設定を保存できません
"Can't get contents from: %1","コンテンツを以下から受け取れません: %1"
"Can't open file %1 for writing. Permission denied.",%1に書き込むためにファイルを開けません。権限がありません。
"Can't scan dir: %1","以下のディレクトリがスキャンできません: %1"
"Cannot add or update a child row: a foreign key constraint fails",子行を追加または更新できません：外部キー制約は失敗します
"Cannot assign customer to the given cart. Customer already has active cart.",与えられたカートに顧客をアサインできません。顧客は既にアクティブなカートを持っています
"Cannot assign customer to the given cart. The cart belongs to different store.",与えられたカートに顧客をアサインできません。このカートは別のストアに属しています
"Cannot assign customer to the given cart. The cart is not anonymous.",与えられたカートに顧客をアサインできません。カートは匿名ではありません。
"Cannot assign customer to the given cart. You don't have permission for this operation.",指定されたカートに顧客を割り当てることはできません。この操作の権限がありません。
"Cannot change permissions for path ""%1"" %2","パス""%1""の権限の変更ができません %2"
"Cannot create a symlink for ""%1"" and place it to ""%2"" %3"," ""%1""のシンボリックリンクを作成し ""%2""に配置することができません %3"
"Cannot create quote",クオートを作製できません
"Cannot delete attribute.",属性は削除できません
"Cannot delete attributeGroup with id %1","id %1の属性グループは削除できません"
"Cannot delete link with id %1","ID %1のリンクを削除できません"
"Cannot delete option with id %1","id %1 のオプションは削除できません"
"Cannot delete option with id: %1","以下のidのオプションを削除できません: %1"
"Cannot delete sample with id %1","Cannot delete sample with id %1"
"Cannot delete variations from product: %1","商品からバリエーションを削除できません: %1"
"Cannot edit integrations created via config file.",%1のIDを持つサンプルを削除できません。
"Cannot execute multiple queries",複数のクエリを実行できません
"Cannot flush the ""%1"" file. %2"," ""%1"" ファイルはフラッシュできません。 %2"
"Cannot gather stats! %1","統計が集まりません! %1"
"Cannot initialize product",製品を初期化できません
"Cannot load options for attribute %1",属性%1はオプションをロードできません
"Cannot read contents from file ""%1"" %2","ファイル ""%1"" %2 からコンテンツが読み込めません"
"Cannot recognize image extension.",画像の拡張子を認識できません。
"Cannot render error message!",エラーメッセージを表示できません！
"Cannot save attribute",属性は保存できません
"Cannot save attribute %1","属性 %1は保存できません"
"Cannot save attributeGroup",属性グループは保存できません
"Cannot save product.",商品保存できません。
"Cannot set root directory.",ルートディレクトリを設定できません。
"Cannot set shipping method. %1","発送の方法を設定できません %1"
"Cannot switch into given mode ""%1""","与えられたモード ""%1"" にスイッチできません"
"Cannot unassign status from state",ステートからステータスのアサインを外すことはできません
"Cannot update row: a foreign key constraint fails",行を更新できません：外部キー制約が失敗します
"Cannot write to the ""%1"" file. %2","""%1"" ファイルに書き込みできません。 %2"
"Cant create backups directory",バックアップディレクトリを作成できません
"Capitalization of class name '%1' does not match expected '%2'","クラス名 '%1'の大文字と小文字が予想した '%2'と一致しません"
"Captured amount of %1 online.",%1をオンラインで売上確定しました。
"Carrier Title",キャリアタイトル
"Cart %1 does not contain item %2",カート%1にアイテム%2が含まれていません
"Cart %1 doesn't contain item  %2","カート%1は商品 %2を含みません"
"Cart %1 doesn't contain products","カート %1 は商品を含んでいません"
"Cart contains virtual product(s) only. Shipping address is not applicable.",カートには仮想商品しかありません。発送住所は適用できません。
"Cart contains virtual product(s) only. Shipping method is not applicable.",カートには仮想商品しかありません。発送方法は適用できません。
"Category does not contain specified product",カテゴリは指定された商品を含みません
"Checkout agreement with specified ID ""%1"" not found.","指定された ID ""%1"" の購入合意は見つかりませんでした。"
"Checkout out as a new customer",会員登録して購入する
"Checkout out using your account",ご登録済みのアカウントでご購入
"Child product does not have attribute value %1",子プロダクトには属性値%1がありません
"Click <a href=""%1"">here</a> if nothing has happened"," 何も起きなかった場合、<a href=""%1"">ここ</a> をクリックしてください"
"Code Pool used: ","使用されたコードプール: "
"Collection provider is not registered",コレクションプロバイダーは登録していません。
"Command %1 does not exist.","コマンド %1 は存在しません"
"Command Executor for %1 is not defined.",%1のコマンド実行プログラムは定義されていません。
"Command returned non-zero exit code:\n`%1`","コマンドがゼロ以外の終了コードを返しました:\n`%1`"
"Comment: %comment","コメント: %comment"
"Compared Product Images Only Template",商品比較画像のみテンプレート
"Compared Product Names Only Template",商品比較名前のみテンプレート
"Compared Products Images and Names Template",商品比較画像と名前テンプレート
"Compilation from source: ","ソースからのコンパイル: "
"Configurable products allow customers to choose options (Ex: shirt color).
            You need to create a simple product for each configuration (Ex: a product for each color).","コンフィグ製品により、顧客はオプション（例：シャツの色）を選択できます。
            各構成（例：各色の製品）ごとにシンプル製品を作成する必要があります。"
"Configuration must have specified attributes",設定は属性を指定しなければなりません
"Constraint ""%1"" references table that does not exist.","制約 ""%1""は存在しないテーブルを参照しています。"
"Construction problem.",構築問題。
"Consumer ""%consumer"" has not connection.","コンシューマ ""%consumer""は接続していません。"
"Consumer %consumer_id is not authorized to access %resources",コンシューマ%consumer_idは%resourcesにアクセスする権限がありません
"Consumer is not authorized to access %1","顧客は %1にアクセスする権限がありません"
"Consumer is not authorized to access %resources",コンシューマは%resourcesにアクセスする権限がありません
"Consumer with ID '%1' does not exist.","ID '%1'の顧客は存在しません"
"Content-Type header is empty.","Content-Type ヘッダーは空です"
"Content-Type header is invalid.","Content-Type ヘッダーは無効です。"
"Converter [%name] must implement Magento\Framework\Config\ConverterInterface","コンバータ[%name] はMagento\Framework\Config\ConverterInterfaceを実装する必要があります"
"Cookie name cannot be empty and cannot contain these characters: =,; \\t\\r\\n\\013\\014","Cookie名は空ではなく、これらの文字を含むことはできません: =,; \\t\\r\\n\\013\\014"
"Copyright © 2016 Magento. All rights reserved.","Copyright © 2016 Magento. All rights reserved."
"Could not add gift card code",ギフトカードコードを追加できませんでした
"Could not add gift message to order's item: ""%1""","注文アイテム: ""%1""にギフトメッセージは追加できませんでした"
"Could not add gift message to order: ""%1""","注文にギフトメッセージを追加できませんでした: ""%1"""
"Could not add gift message to shopping cart",ショッピングカートにギフトメッセージを追加できません
"Could not apply coupon code",クーポンコードは適用できません
"Could not delete coupon code",クーポンコードは削除出来ませんでした
"Could not delete credit memo",クレジットメモを削除出来ませんでした
"Could not delete gift card from quote",見積もりからギフトカードを削除できませんでした
"Could not delete order address",注文住所を削除できませんでした。
"Could not delete shipment",配送を削除できませんでした
"Could not establish FTP connection, invalid host or port",FTPコネクションが確率できませんでした、無効なホストあるいはポート
"Could not find an implementation type for connection ""%name"".","接続 ""%name""の実装タイプを見つけることができませんでした。"
"Could not get preview image information. Please check your connection and try again.","プレビュー画像情報を得られませんでした。 接続を確認して再度お試し下さい。"
"Could not locate schema: '%1' at '%2'","スキーマを見つけることが出来ませんでした: '%1' の '%2'"
"Could not read config file",設定ファイルが読めません
"Could not remove custom option",カスタムオプションを削除できませんでした
"Could not remove item from quote",商品をクオートから削除出来ませんでした
"Could not save credit memo",クレジットメモを保存できませんでした
"Could not save group price",グループ価格を保存でいません
"Could not save option",オプションを保存できません
"Could not save order address",注文住所を保存できませんでした
"Could not save quote",クオートを保存できませんでした
"Could not save shipment",配送を保存できませんでした。
"Coupon code is not valid",クーポンコードは無効です
"Create Folder...",フォルダを作成...
"Create New Campaign",新しいキャンペーンを作成する
"Create URL Rewrite:",URL書換作成:
"Credit Memo # ","クレジットメモ #"
"Cron configuration options for group: ","グループ用のCron設定オプション: "
"Current Balance: ","現在の残高: "
"Current implementation not supported this type (%1) of backup.","現在の実装はこのタイプ(%1)のバックアップはサポートされていません。 "
"Custom1 Contact Email",カスタム問い合わせメールアドレス1
"Custom1 Contact Name",カスタム問い合わせ担当者名1
"Custom2 Contact Email",カスタム問い合わせメールアドレス2
"Custom2 Contact Name",カスタム問い合わせ担当者名2
"Customer My Account (All Pages)","マイアカウント (全ページ)"
"Customer services",顧客サービス
"Cycle found. Filter %1 already used in request hierarchy","サイクルが見つかりました。 フィルター %1 は要求ヒエラルキーにて既に使われています"
"Cycle found. Query %1 already used in request hierarchy","サイクルが見つかりました。 クエリ %1 は要求ヒエラルキーにて既に使われています"
"DB storage table does not exist","DB ストレージは存在しません"
"Data in topic ""%topic"" must be of type ""%expectedType"". ""%actualType"" given.","トピック ""%topic"" のデータは ""%expectedType"" である必要があります。 ""%actualType"" を指定します。"
"Data integrity: No header row found for attribute","データ整合性: 属性のヘッダー行がありません"
